stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1775,1775,Palau de la Música,PSEG ALAMEDA 32 (DAVANT) - VALÈNCIA,39.4672537999797,-0.360470627220818,,,0,
1776,1776,Albereda - Palau de la Música,PSEG ALAMEDA 35 - VALÈNCIA,39.4657818346776,-0.359396623405455,,,0,
178,178,Emili Baró - Manuel Castellanos,C EMILIO BARO 40 - VALÈNCIA,39.4867048794787,-0.361264256911634,,,0,
1783,1783,Uruguai (imparell) - Jeroni Munyós,C URUGUAY 5 - VALÈNCIA,39.4597323428281,-0.385954214528596,,,0,
1784,1784,Carcaixent - Giorgeta,C CARCAGENTE 4 DUP - VALÈNCIA,39.4607135750395,-0.386196955551127,,,0,
1785,1785,Uruguai (parell) - Jeroni Munyós,C URUGUAY 8 - VALÈNCIA,39.4583107273258,-0.386971146496581,,,0,
179,179,Emili Baró - Francesc Martínez,C EMILIO BARO 58 - VALÈNCIA,39.4882974643225,-0.360459836693452,,,0,
18,18,Malva-rosa - Cavite,C CAVITE 177 (DAVANT) - VALÈNCIA,39.4830993192661,-0.32656574727779,,,0,
1801,1801,Finlàndia - Aragó,C FINLANDIA 16 ACC - VALÈNCIA,39.4714943070753,-0.358757155066797,,,0,
1802,1802,Centre de Salut Xile,C ERNESTO FERRER 10 ACC - VALÈNCIA,39.4718488143671,-0.355901837556082,,,0,
1804,1804,Joaquín Costa - Comte d'Altea,C JOAQUÍN COSTA 18 - VALÈNCIA,39.4660131444609,-0.367120235704905,,,0,
1805,1805,Mercat de Colón,C CONDE DE SALVATIERRA 27 - VALÈNCIA,39.4692622047936,-0.367812830858966,,,0,
1806,1806,Molinell (imparell) - Alboraia,C MOLINELL 1 - VALÈNCIA,39.4852032443307,-0.370042861298054,,,0,
1807,1807,Argenter Suárez - Ministre Luis Mayans,C  16 - VALÈNCIA,39.4854738952554,-0.372970051325653,,,0,
1808,1808,Ruaya (parell) - Visitació,C  42 - VALÈNCIA,39.4855588707926,-0.37708497195025,,,0,
1809,1809,Reus,C  31 - VALÈNCIA,39.485775246782,-0.380030545184226,,,0,
1810,1810,Reus - Periodista Llorente,C  16 (DAVANT) - VALÈNCIA,39.4857947111294,-0.383548805060156,,,0,
1812,1812,Joaquím Ballester (imparell) - Pare Ferris,C JOAQUÍN BALLESTER 3 - VALÈNCIA,39.48481382632,-0.385471607012303,,,0,
1813,1813,Reus,C  20 ACC - VALÈNCIA,39.4857228171045,-0.382808970292111,,,0,
1814,1814,Reus - Poeta Fernández Heredia,C  32 ACC - VALÈNCIA,39.4855361614668,-0.379385293971704,,,0,
1815,1815,Ruaya (imparell) - Visitació,C  23 - VALÈNCIA,39.4853282205457,-0.376401864126583,,,0,
1816,1816,Argenter Suárez - Miraculosa,C  11 - VALÈNCIA,39.4852690140587,-0.372874655130516,,,0,
1817,1817,Font de la Figuera - Dr. Waksman,C  21 ACC - VALÈNCIA,39.4565838804445,-0.372717361502812,,,0,
1818,1818,Sueca - Peris i Valero,C  73 - VALÈNCIA,39.4588854909499,-0.373164321319052,,,0,
1819,1819,Ausiàs March - Manuel Sanchis Guarner,AV AUSIAS MARCH 8 - VALÈNCIA,39.4556062675025,-0.375160852565727,,,0,
1820,1820,Pedreguer - Juan Ramón Jiménez,C  10 ACC - VALÈNCIA,39.4537587366118,-0.376050003272952,,,0,
1821,1821,Ausiàs March - Bernat Descoll,AV AUSIAS MARCH 48 - VALÈNCIA,39.4520407336997,-0.372732772182218,,,0,
1822,1822,Ausiàs March - Na Rovella,AV AUSIAS MARCH 70 - VALÈNCIA,39.4501378309261,-0.37132920534255,,,0,
1824,1824,Benicalap,AV JUAN XXIII 51 ACC - VALÈNCIA,39.4969113663557,-0.384781899210602,,,0,
1825,1825,Joan XXIII - Federico Alcacer Aguilar,AV JUAN XXIII 45 ACC - VALÈNCIA,39.4950216633008,-0.38409753142882,,,0,
1826,1826,Joan XXIII (imparell) - Félix del Río,AV JUAN XXIII 3 - VALÈNCIA,39.4905307674725,-0.382403361662042,,,0,
1827,1827,General Avilés - Pius XII,AV GENERAL AVILES 37 - VALÈNCIA,39.4860214714273,-0.395295841809378,,,0,
1828,1828,General Avilés - Miguel Servet (imparell),AV GENERAL AVILES 17 ACC - VALÈNCIA,39.4871834086904,-0.392637862048708,,,0,
1829,1829,General Avilés - Conchita Piquer,AV GENERAL AVILES 1 - VALÈNCIA,39.4880194996519,-0.390596836827049,,,0,
1832,1832,Equador - Salvador Tuset,AV ECUADOR  EL 93 - VALÈNCIA,39.4959670628967,-0.392857042195316,,,0,
1833,1833,Centre de Salut Assutzena,AV ECUADOR  EL S/N (JUNT.C/VERBENA) - VALÈNCIA,39.4940671148274,-0.39077154363888,,,0,
1834,1834,Poeta Serrano Clavero - Equador,C  43 (DAVANT) - VALÈNCIA,39.4935231804134,-0.388312198549084,,,0,
1835,1835,Federico Alcacer Aguilar - Poeta Serrano Clavero,C  26 (DAVANT) - VALÈNCIA,39.4949828678442,-0.386254261715849,,,0,
1836,1836,Federico Alcacer Aguilar - Joan XXIII,C  1 - VALÈNCIA,39.4952080332927,-0.384275443790221,,,0,
1837,1837,Riu Nervión - Riu Segre,C  11 - VALÈNCIA,39.4956569862382,-0.382198588322487,,,0,
1838,1838,Duc de Mandas - Constitució,C DUQUE DE MANDAS 8 - VALÈNCIA,39.4946906315288,-0.370859933741143,,,0,
1839,1839,Orriols,C DUQUE DE MANDAS 24 - VALÈNCIA,39.4928952338904,-0.368398762377474,,,0,
1840,1840,Duc de Mandas - Motilla del Palancar,C DUQUE DE MANDAS 38 - VALÈNCIA,39.4908667585931,-0.365690959208964,,,0,
1841,1841,Valladolid - Vinaròs,AV  4 - VALÈNCIA,39.4895737449562,-0.362462576477706,,,0,
1842,1842,Valladolid - Dolores Marqués,AV  5 ACC - VALÈNCIA,39.4897155793665,-0.362428868141249,,,0,
1843,1843,Duc de Mandas - Alfahuir,C DUQUE DE MANDAS 43 AC - VALÈNCIA,39.491243139762,-0.36596017474756,,,0,
1844,1844,Centre de Salut Arquitecto Tolsà,C DUQUE DE MANDAS 24 (DAVANT) - VALÈNCIA,39.492938375611,-0.368276200218055,,,0,
1845,1845,Duc de Mandas (imparell) - Arquitecto Rodríguez,C DUQUE DE MANDAS 17 - VALÈNCIA,39.4943553810402,-0.370131519086033,,,0,
1846,1846,Pere Cabanes - Camí Montcada,C PEDRO CABANES 104 - VALÈNCIA,39.4936201508334,-0.381563847333311,,,0,
1847,1847,Castellonet - Joan XXIII,C  1 (DAVANT) - VALÈNCIA,39.4931783196025,-0.383582631243469,,,0,
1848,1848,Castellonet - Alfara del Patriarca,C  19 (DAVANT) - VALÈNCIA,39.4926419609677,-0.38607511586315,,,0,
1849,1849,Equador - General Llorens,AV ECUADOR  EL 34 - VALÈNCIA,39.4932292152373,-0.388127157646692,,,0,
1850,1850,Casa de la Caritat,AV ECUADOR  EL 69 (DAVANT) - VALÈNCIA,39.4941557331068,-0.390695770718603,,,0,
1854,1854,Peris i Valero - Duc de Calàbria,AV PERIS Y VALERO 165 - VALÈNCIA,39.4612929944863,-0.365675059097017,,,0,
1858,1858,Estació del Nord - Castelló,C  2 - VALÈNCIA,39.4662855712967,-0.376804401757641,,,0,
1859,1859,Carters - Pl. Santiago Suárez,C CARTEROS 38 (DAVANT) - VALÈNCIA,39.4528168980267,-0.388417626926436,,,0,
186,186,Primat Reig - Jaume Roig,AV PRIMADO REIG 70 - VALÈNCIA,39.48407398814,-0.363380327836757,,,0,
1860,1860,Uruguai - Marques de Bellet,C URUGUAY 53 ACC - VALÈNCIA,39.4556704414617,-0.386851497291676,,,0,
1861,1861,Constitució - Reig Genovés,AV CONSTITUCION 182 - VALÈNCIA,39.493271065931,-0.373158527091306,,,0,
1862,1862,Constitució - Coronel Montesinos,AV CONSTITUCION 180 AC (DAVANT) - VALÈNCIA,39.4932863004779,-0.37336577915056,,,0,
1865,1865,Pérez Galdós - Sant Josep de la Muntanya,AV PEREZ GALDOS 131 (DAVANT) - VALÈNCIA,39.4739946866051,-0.394888965058543,,,0,
1866,1866,Arxiduc Carles - Fontanars dels Alforins,C ARCHIDUQUE CARLOS 81 (DAVANT) - VALÈNCIA,39.4625504526823,-0.39770262838718,,,0,
188,188,Primat Reig - Campus Universitari,AV PRIMADO REIG 108 - VALÈNCIA,39.4801248669712,-0.358121499589351,,,0,
1883,1883,Fra Juníper Serra -Torrent,C  64 (DAVANT) - VALÈNCIA,39.4619795106159,-0.400894795047913,,,0,
1895,1895,Catalunya - Clariano,AV CATALUÑA 21 (DAVANT) - VALÈNCIA,39.4807758907264,-0.351856625144604,,,0,
1896,1896,Tarongers - Facultat de Dret,AV NARANJOS  LOS 6 - VALÈNCIA,39.4791543419174,-0.343761166397683,,,0,
1897,1897,Tarongers - Facultat d'Economia,AV NARANJOS  LOS 10 ACC - VALÈNCIA,39.4781154647318,-0.340036009119229,,,0,
1898,1898,Tarongers - Aparcament,AV NARANJOS  LOS S/N (JUNT APARCAMENT) - VALÈNCIA,39.4769297436959,-0.335932019680532,,,0,
1900,1900,Col·legi Major,AV NARANJOS  LOS 8 (DAVANT) - VALÈNCIA,39.478523474746,-0.339907116489238,,,0,
1901,1901,Direcció General de Salut Pública,AV CATALUÑA 21 - VALÈNCIA,39.4811962697161,-0.352682709452588,,,0,
1902,1902,Catalunya - Guardia Civil,AV CATALUÑA S/N (JARDÍ) - VALÈNCIA,39.4796983513475,-0.35426978675371,,,0,
1905,1905,Tres Creus - Gaspar Aguilar,AV TRES CRUCES S/N (GASPAR AGUILAR) - VALÈNCIA,39.4503275576514,-0.395198205239946,,,0,
1918,1918,Serradora - Beteró,AV NARANJOS  LOS S/N - VALÈNCIA,39.4769517460541,-0.334360818195942,,,0,
1919,1919,Poliesportiu Natzaret - Pont de les Drassanes,C PARQUE NAZARET 12 (DAVANT) - VALÈNCIA,39.4518571324255,-0.332064564032725,,,0,
192,192,Primat Reig - Camí Vera,AV PRIMADO REIG 181 - VALÈNCIA,39.48009978059,-0.357527723941753,,,0,
1928,1928,Gaspar Aguilar - Montesa,AV GASPAR AGUILAR 74 - VALÈNCIA,39.4541709120251,-0.391998517680529,,,0,
1929,1929,Gaspar Aguilar (parell) - Dr. Tomas Sala,AV GASPAR AGUILAR 131 (DAVANT) - VALÈNCIA,39.4504237056026,-0.394520802209869,,,0,
1930,1930,Gaspar Aguilar (imparell) - Dr.Tomas Sala,AV GASPAR AGUILAR 131 - VALÈNCIA,39.4502912836736,-0.394329476958128,,,0,
1931,1931,Hospital Dr. Peset,AV GASPAR AGUILAR 99 - VALÈNCIA,39.4524489589443,-0.392899843440973,,,0,
1932,1932,Gaspar Aguilar - Costa i Borràs,AV GASPAR AGUILAR 49 - VALÈNCIA,39.455871254668,-0.390608845304387,,,0,
1936,1936,Sant Isidre,C CAMPOS CRESPO 96 - VALÈNCIA,39.4512131394364,-0.402689534919368,,,0,
1937,1937,Arquitecte Segura de Lago - Dr. Rafael Bartual,C ARQUITECTO SEGURA DE LAGO 28 - VALÈNCIA,39.4535227239941,-0.403087556473444,,,0,
1938,1938,Tres Creus - Bolívia,AV TRES CRUCES 78 DAVANT (CARRIL BUS) - VALÈNCIA,39.4563331678702,-0.401072674107676,,,0,
194,194,Primat Reig - Emili Baró,AV PRIMADO REIG 123 - VALÈNCIA,39.4844025251654,-0.363328559803099,,,0,
1940,1940,Fonteta de Sant Lluís,PL MUSICO CUESTA S/N - VALÈNCIA,39.4418357873055,-0.368757077412016,,,0,
1943,1943,Bulevard Sud- Pont,AV  S/N (CARRIL BUS) - VALÈNCIA,39.4462182060856,-0.386450693371087,,,0,
1944,1944,Bulevard Sud (parell) - Malilla,AV  S/N (CARRIL BUS) - VALÈNCIA,39.4454327701521,-0.381277922586765,,,0,
1946,1946,Hospital la Fe,AV  S/N (CARRIL BUS) - VALÈNCIA,39.4448941883684,-0.375654080152053,,,0,
1947,1947,Rotonda dels Hams,AV  S/N - VALÈNCIA,39.4459404488208,-0.370038391164938,,,0,
1949,1949,Tarongers - Facultat de Magisteri,AV NARANJOS  LOS 4 DUP - VALÈNCIA,39.4798168980305,-0.345999398338404,,,0,
1950,1950,Illes Canàries,C  1-3 (DAVANT) - VALÈNCIA,39.4631607113205,-0.349147161432639,,,0,
1951,1951,Pere II El Cerimonios - Vicente Beltrán Grimalt,C  17 ACC (DAVANT) - VALÈNCIA,39.4625588999932,-0.347192148335276,,,0,
1952,1952,Pintor Maella - Vicent Vidal (Cronista),C  24 - VALÈNCIA,39.461065399928,-0.347784618000511,,,0,
1953,1953,Pintor Maella (parell) - França,C  30 - VALÈNCIA,39.4590037533349,-0.348530873813161,,,0,
1954,1954,Pintor Maella - Luis Bolinches Compañ,C  37 (DAVANT) - VALÈNCIA,39.4575661652139,-0.348178882872875,,,0,
1955,1955,Pintor Maella - Menorca,C  37 - VALÈNCIA,39.456967456285,-0.347464578210793,,,0,
1956,1956,Pintor Maella (imparell) - França,C  33 - VALÈNCIA,39.4589784945765,-0.348246269346236,,,0,
1957,1957,Pintor Maella - Balears,C  24 (DAVANT) - VALÈNCIA,39.4610928442001,-0.347507672936997,,,0,
1958,1958,Pintor Maella - Illes Canàries,C  3 - VALÈNCIA,39.4634747869327,-0.34632806998151,,,0,
1959,1959,Blanqueria - Pare d' Òrfens,C BLANQUERIAS 14 - VALÈNCIA,39.4803751061006,-0.377759031472377,,,0,
1961,1961,Alfahuir - Germans Machado,C  49 - VALÈNCIA,39.4935788195415,-0.35917501015444,,,0,
1962,1962,Mestre Rodrigo - Canal de Navarrés,AV MAESTRO RODRIGO 88 - VALÈNCIA,39.4909206366065,-0.407025099373924,,,0,
1963,1963,Club Nàutic,CAMI CANAL 91 - VALÈNCIA,39.4279737815806,-0.334743742804803,,,0,
1964,1964,Hospital la Fe,AV  S/N (CARRIL BUS) - VALÈNCIA,39.4454530604396,-0.377274918770277,,,0,
1965,1965,Bulevard Sud (imparell) - Malilla,AV  S/N (CARRIL BUS) - VALÈNCIA,39.4458624640289,-0.381274251979535,,,0,
1968,1968,Plaça d'Espanya,GV RAMON Y CAJAL 18 - VALÈNCIA,39.4664499353059,-0.381949951317242,,,0,
197,197,Primat Reig - Sant Vicent de Paül,AV PRIMADO REIG 35 - VALÈNCIA,39.4901410625107,-0.371046675148107,,,0,
198,198,Pare Viñas - Reig Genovés,C PADRE VIÑAS 46 - VALÈNCIA,39.4921700161921,-0.371618894470013,,,0,
1980,1980,Major de Natzaret - Castell de Pop,C MAYOR DE NAZARET 128 - VALÈNCIA,39.4485387371946,-0.334608860706808,,,0,
1981,1981,Aras de los Olmos - Castell de Pop,PL  3 (DAVANT) - VALÈNCIA,39.448453671622,-0.333133194934347,,,0,
1988,1988,Estadi Ciutat de València,C  42 - VALÈNCIA,39.4910171373338,-0.362544373639601,,,0,
1989,1989,Centre Salut Alfahuir,C  47 ACC (DAVANT) - VALÈNCIA,39.4930318472498,-0.359361825003034,,,0,
199,199,Pare Viñas - Duc de Mandas,C PADRE VIÑAS 72 - VALÈNCIA,39.4941266892582,-0.370439012582946,,,0,
1990,1990,Estadi Ciutat de València,C  41 - VALÈNCIA,39.4922583108211,-0.36147547089019,,,0,
1991,1991,Alfahuir - Arquitecte Tolsà,C  27 ACC - VALÈNCIA,39.4906568886774,-0.364319944493249,,,0,
1994,1994,Bulevard Sud - Ausiàs March,AV  S/N (GASOLINERA) - VALÈNCIA,39.4455922778814,-0.36954004955266,,,0,
1999,1999,Tres Forques - Casa Misericòrdia,C TRES FORQUES 149 ACC. - VALÈNCIA,39.4631135618461,-0.408786517107761,,,0,
20,20,la Malva-rosa - Mendizábal,AV MALVARROSA 123 - VALÈNCIA,39.4839281263344,-0.327856858886883,,,0,
200,200,Pare Viñas - Daroca,C PADRE VIÑAS 92 - VALÈNCIA,39.4959070495448,-0.368858172741683,,,0,
2004,2004,Cid (via servici) - Alejandro Volta,AV CID 99 (VIA SERV.) - VALÈNCIA,39.4691476461162,-0.414760022743562,,,0,
2005,2005,Marconi - Barri de la Llum,AV MARCONI 17 ACC. - VALÈNCIA,39.467477905898,-0.414457771938061,,,0,
2006,2006,Pare Esteban Pernet  - Centre Comercial,C PADRE ESTEBAN PERNET 22 (DAVANT) - VALÈNCIA,39.4669904292663,-0.412594196372476,,,0,
2007,2007,Pare Esteban Pernet - Casa Misericòrdia,C PADRE ESTEBAN PERNET 19 ACC. - VALÈNCIA,39.4671387407878,-0.409533229981752,,,0,
2008,2008,Pare Esteban Pernet  - Centre Comercial,C PADRE ESTEBAN PERNET 22 - VALÈNCIA,39.4670681626585,-0.412865141036066,,,0,
2009,2009,Tres Creus - Music Ayllón,AV TRES CRUCES 31 - VALÈNCIA,39.4669656240938,-0.405601174471716,,,0,
2014,2014,Teatre Principal,C POETA QUEROL 14 - VALÈNCIA,39.4705607863589,-0.374245370353771,,,0,
202,202,Sant Joan Bosco - Daroca,C SAN JUAN BOSCO 87 - VALÈNCIA,39.4964637531743,-0.369998519688525,,,0,
2027,2027,Port - Trafalgar,AV PUERTO 204 - VALÈNCIA,39.4633063634811,-0.344191962053344,,,0,
2030,2030,Alboraia,AV ORXATA   DE  L' 37 (DAVANT) - ALBORAIA,39.4959179280545,-0.354563673875302,,,0,
2032,2032,Les Corts,C CONDE DE TRENOR 4-6 - VALÈNCIA,39.4787215794461,-0.37426776245376,,,0,
2041,2041,Les Arts,AUTV AUTOVIA AL SALER INST.OBRER (PAR) - VALÈNCIA,39.4567452315977,-0.356763997900918,,,0,
2042,2042,Ciutat de la Justícia,AUTV AUTOVIA AL SALER 14 - VALÈNCIA,39.4546172562023,-0.354344038007367,,,0,
2043,2043,Àgora,C  S/N - VALÈNCIA,39.4529044908803,-0.350364700252772,,,0,
2044,2044,Oceanogràfic,C  S/N - VALÈNCIA,39.4520893612206,-0.347712259531097,,,0,
2045,2045,Centre d'Investigació Príncep Felip,C  S/N - VALÈNCIA,39.4514930666344,-0.344803878720534,,,0,
2046,2046,Barraques del Figuero (parell) - Llauradors,CAMI  1 (DAVANT) - VALÈNCIA,39.4505692374624,-0.340462368644584,,,0,
2047,2047,Barraques del Figuero - Ignacio Zuloaga,CAMI  2 ACC. - VALÈNCIA,39.4496266884531,-0.336285925624675,,,0,
2048,2048,Barraques del Figuero - Cocoters,CAMI  S/N - VALÈNCIA,39.449761002554,-0.336228642321399,,,0,
2049,2049,Barraques del Figuero (imparell) - Llauradors,CAMI  1 - VALÈNCIA,39.4507303874683,-0.340384467643097,,,0,
2050,2050,Centre d'Investigació Príncep Felip,C  S/N - VALÈNCIA,39.4518931098829,-0.346238829704437,,,0,
2051,2051,Oceanogràfic,C  S/N - VALÈNCIA,39.4522317482641,-0.347419109499575,,,0,
2052,2052,Àgora,C  S/N - VALÈNCIA,39.4530291694487,-0.350199793758818,,,0,
2053,2053,Museu de les Ciències,AUTV AUTOVIA AL SALER S/N - VALÈNCIA,39.4548899189033,-0.353524296241691,,,0,
2054,2054,Les Arts,AUTV AUTOVIA AL SALER DAVANT.I.OBRER - VALÈNCIA,39.4570903327585,-0.356172747633765,,,0,
206,206,Primat Reig - Bilbao,AV PRIMADO REIG 14 - VALÈNCIA,39.4901428934252,-0.371558868673488,,,0,
2060,2060,Eivissa (parell) - Illes Canàries,C  6 - VALÈNCIA,39.4612524457373,-0.339866553785694,,,0,
2063,2063,Vinalesa - Cases de Bàrcena,CRA CASAS DE BARCENA 111 - CASES DE BÀRCENA,39.5228452563608,-0.357115605197473,,,0,
2064,2064,Terrateig - Jorge Comín,C  2-B - VALÈNCIA,39.4810903378405,-0.403549272021656,,,0,
2066,2066,Hospital 9 d'Octubre,C VALLE DE LA BALLESTERA 65 - VALÈNCIA,39.4784682132471,-0.40288817884479,,,0,
2067,2067,Vall de la Ballestera - Eduardo Soler i Pérez,C VALLE DE LA BALLESTERA 43 - VALÈNCIA,39.4785979259863,-0.399075859543517,,,0,
2069,2069,Terrateig - Poeta Rafael Alberti,C  1 - VALÈNCIA,39.4809875852458,-0.403855805553785,,,0,
207,207,Primat Reig - Almassora,AV PRIMADO REIG 44 - VALÈNCIA,39.488275060377,-0.369074126361186,,,0,
2070,2070,Ciutat Administrativa 9 d'Octubre,C NUEVE DE OCTUBRE 8 ACC - VALÈNCIA,39.4720832588597,-0.405593185669789,,,0,
2071,2071,Ciutat Administrativa 9 d'Octubre,C NUEVE DE OCTUBRE S/N CONSELLERIES - VALÈNCIA,39.4706419571779,-0.405044209950689,,,0,
2072,2072,Conselleries,C NUEVE DE OCTUBRE S/N - VALÈNCIA,39.4724511866823,-0.405338478981273,,,0,
2078,2078,Parc Central,C FILIPINAS 23 DAVANT - VALÈNCIA,39.4582505290606,-0.377000136354823,,,0,
2080,2080,Germanies - Cuba,GV GERMANIAS 45 - VALÈNCIA,39.46306499165,-0.37720097985977,,,0,
2084,2084,Vinalesa,CTRA VINALESA  DE S/N - VINALESA,39.5336710502317,-0.367444214090036,,,0,
2085,2085,Torrefiel,C CECILIO PLA 4 - VALÈNCIA,39.4985282066696,-0.377152511247034,,,0,
2093,2093,Parc de Capçalera,AV MANUEL DE FALLA 13 - VALÈNCIA,39.4749466181957,-0.404597908773366,,,0,
2094,2094,Molinell (parell) - Pintor Genaro Lahuerta,C MOLINELL 24 ACC - VALÈNCIA,39.4848320962607,-0.367053127250603,,,0,
2095,2095,Molinell (imparell) - Pintor Genaro Lahuerta,C MOLINELL 21 - VALÈNCIA,39.4849472704911,-0.366966330372719,,,0,
2096,2096,Bioparc,AV  2ACC - VALÈNCIA,39.4757872055233,-0.40588700949925,,,0,
2097,2097,Vall de la Ballestera (imparell) - Mestre Rodrigo,C VALLE DE LA BALLESTERA 37 - VALÈNCIA,39.4791554704976,-0.397790087900783,,,0,
2098,2098,Hospital 9 d'Octubre,C VALLE DE LA BALLESTERA 42 - VALÈNCIA,39.4785337327854,-0.400494426349568,,,0,
2099,2099,Nou d'Octubre,C NUEVE DE OCTUBRE S/N (ILLETA) - VALÈNCIA,39.4698751583833,-0.406090459442519,,,0,
2100,2100,Tres Creus (parell) - Campos Crespo,AV TRES CRUCES 133 CARRIL BUS (DAVANT) - VALÈNCIA,39.4527843321922,-0.399153372231357,,,0,
2105,2105,Moncada - Alfara,AV  S/N - MONCADA,39.5427829801224,-0.3877709702217,,,0,
2111,2111,Mare Nostrum - Illa de Tabarca,AV MARE NOSTRUM 14 - ALBORAIA,39.485461503963,-0.326142595438369,,,0,
2112,2112,Mare Nostrum - Mar Tirreno,AV MARE NOSTRUM 38 - ALBORAIA,39.4876523649078,-0.32578313237781,,,0,
2113,2113,Blasco Ibáñez - Mar Tirreno,C  S/N - ALBORAIA,39.4877585805911,-0.327598535820743,,,0,
2114,2114,Blasco Ibáñez - Arnau de Vilanova,C  S/N - ALBORAIA,39.4852860543656,-0.328231381052732,,,0,
2122,2122,Parc de Natzaret,CAMI PUNTA AL MAR  DE LA 89 (DAVANT) - VALÈNCIA,39.4445896703762,-0.333287212795884,,,0,
2127,2127,Filipines - Gibraltar,C FILIPINAS 2ACC - VALÈNCIA,39.4607583224159,-0.37882059643249,,,0,
2128,2128,Filipines - Puerto Rico,C FILIPINAS 11 - VALÈNCIA,39.460564354591,-0.378220753233169,,,0,
2145,2145,Isabel de Villena - Mendizábal,C ISABEL DE VILLENA S/N - VALÈNCIA,39.4834294720819,-0.325573804299274,,,0,
215,215,Primat Reig,C ALBORAYA 74 - VALÈNCIA,39.4869938150947,-0.367890669281985,,,0,
2154,2154,Parc Central,C FILIPINAS 35 ACC. - VALÈNCIA,39.4583087909124,-0.37643865482834,,,0,
2157,2157,Ausiàs March - Pianista Martínez Carrasco,AV AUSIAS MARCH 104 ACC - VALÈNCIA,39.4475535112973,-0.369580872501744,,,0,
2158,2158,La Barraca,AV  S/N VIA SERVICIO - VALÈNCIA,39.4454843436411,-0.37329212463772,,,0,
216,216,Primat Reig - Calderón de la Barca,AV PRIMADO REIG 101 (DAVANT JARDÍ) - VALÈNCIA,39.4861328574627,-0.36617120698128,,,0,
2160,2160,Burjassot - Marxalenes,AV BURJASOT S/N - VALÈNCIA,39.4863576844343,-0.386812993786783,,,0,
2161,2161,Mercat de Benimàmet,C RAFAEL TENES ESCRICH 4 - BENIMÀMET,39.4990924668261,-0.417785120056739,,,0,
2163,2163,Càmping Coll Vert,CRA RIU  DEL S/N CAMPING COLL VERT - VALÈNCIA,39.3963714721315,-0.332468901715258,,,0,
2164,2164,Càmping València Saler,CRA RIU  DEL S/N CAMPING VALENCIA - VALÈNCIA,39.3880824714607,-0.331681189794603,,,0,
2165,2165,Pinars (parell) - El Saler,AV  10 - VALÈNCIA,39.3832087903391,-0.332545427723133,,,0,
2166,2166,Gola de Puchol (I),AV  S/N - VALÈNCIA,39.357225760883,-0.320997072411478,,,0,
2167,2167,Gola de Puchol (II),AV  S/N - VALÈNCIA,39.3546441443182,-0.322313697166445,,,0,
2168,2168,Embarcador de l'Albufera (I),AV  S/N EMBARCADERO - VALÈNCIA,39.3494190208958,-0.323574353940881,,,0,
2169,2169,Pinars - Carretera del Palmar,AV  S/N CRUCE EL PALMAR - VALÈNCIA,39.3413978579423,-0.31972033827881,,,0,
2170,2170,Cementeri El Palmar,C  S/N CEMENTERIO - VALÈNCIA,39.3214406743682,-0.317918248222013,,,0,
2171,2171,Vicent Baldoví - Novelda,C  FTE. 28 - VALÈNCIA,39.3139910691236,-0.317834559386223,,,0,
2172,2172,El Palmar,C  1 - VALÈNCIA,39.3117325721849,-0.317766168565651,,,0,
2173,2173,Vicent Baldoví - Pintor Martí Girbés,C  28 - VALÈNCIA,39.3140859930186,-0.317539444095099,,,0,
2174,2174,Cementeri El Palmar,C  S/N FTE CEMENTERIO - VALÈNCIA,39.3214511216971,-0.317836067277334,,,0,
2175,2175,Carretera del Palmar - Pinars,AV  S/N CRUCE EL PALMAR - VALÈNCIA,39.34146210854,-0.319556511688814,,,0,
2176,2176,Càmping la Devesa,AV  S/N DEVESA GARDEN - VALÈNCIA,39.3229664508182,-0.309423881276252,,,0,
2177,2177,Centre de Salut El Perellonet,AV  35 - VALÈNCIA,39.3075623215474,-0.297416314537862,,,0,
2178,2178,Gavines - Entrada Trenca Perols,AV  FTE. 59 - VALÈNCIA,39.305183244045,-0.294625871644242,,,0,
2179,2179,Gavines - Entrada Filero,AV  FTE. 107 - VALÈNCIA,39.3019644299896,-0.291789451352299,,,0,
2180,2180,Gavines (parell) - Platja,AV  FTE 145 - VALÈNCIA,39.2975962975819,-0.289231544249275,,,0,
2181,2181,Gavines (parell) - Sirena,AV  FTE. 173 - VALÈNCIA,39.2938017771857,-0.287075393656616,,,0,
2182,2182,Gavines - Entrada Paridera,AV  FTE. 197 - VALÈNCIA,39.2916893387913,-0.285815046088229,,,0,
2183,2183,Gavines - Entrada Ventura,AV  FTE. 225 - VALÈNCIA,39.2884188584134,-0.283942201334745,,,0,
2184,2184,Gavines (parell) - Les Escales,AV  FTE. 249 - VALÈNCIA,39.2850770400573,-0.282038374187656,,,0,
2185,2185,Gavines - Entrada a la Baixada del Pantà,AV  FTE. 283 - VALÈNCIA,39.2817894788444,-0.280126847132607,,,0,
2186,2186,El Perelló,C  S/N SUPERMERCADO - SUECA,39.2740723022656,-0.277077244560586,,,0,
2187,2187,Gavines - Bitàcora,AV  289 - VALÈNCIA,39.2817969035904,-0.279952715155455,,,0,
2188,2188,Gavines (imparell) - Les Escales,AV  249 - VALÈNCIA,39.2852059197488,-0.281926088726908,,,0,
2189,2189,Gavines - Front Entrada Ventura,AV  225 - VALÈNCIA,39.288383230319,-0.28377364759791,,,0,
219,219,Aragó - Passeig de l'Albereda,AV ARAGÓN 3 - VALÈNCIA,39.4694833638166,-0.360204878674963,,,0,
