entityID,entityType,dayType<TextUnrestricted>,sourceRef<TextUnrestricted>,location<geo:json>,occupation<Number>,trend<TextUnrestricted>,name<TextUnrestricted>,zone<TextUnrestricted>,occupationpercent<Number>,capacity<Number>,hour<Number>,sceneRef<TextUnrestricted>,TimeInstant<DateTime>
parking_78,OffStreetParking,Sabado,parking_78,,,,,,51.74,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Laborable,parking_34,,,,,,61.71,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Laborable,parking_77,,,,,,74.97,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Sabado,parking_50,,,,,,55.32,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,67.61,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,78.45,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,81.12,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,81.07,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,57.61,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Sabado,parking_78,,,,,,65.1,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Laborable,parking_34,,,,,,53.53,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,43.42,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,49.78,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Domingo,parking_78,,,,,,27.16,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Domingo,parking_75,,,,,,93.83,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Laborable,parking_6,,,,,,28.48,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Domingo,parking_34,,,,,,92.12,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Laborable,parking_34,,,,,,63.09,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Sabado,parking_34,,,,,,54.52,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,75.06,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,23.41,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Sabado,parking_5,,,,,,85.83,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Sabado,parking_120,,,,,,58.71,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Sabado,parking_13,,,,,,71.2,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,28.69,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Sabado,parking_34,,,,,,54.83,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,29.78,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Sabado,parking_5,,,,,,31.91,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,62.27,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Sabado,parking_5,,,,,,96.37,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Domingo,parking_50,,,,,,52.23,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Sabado,parking_50,,,,,,39.59,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Domingo,parking_120,,,,,,74.95,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Domingo,parking_78,,,,,,36.47,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Domingo,parking_13,,,,,,66.7,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,75.35,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Sabado,parking_34,,,,,,76.72,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,86.53,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,67.02,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Sabado,parking_13,,,,,,75.44,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,84.53,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Domingo,parking_13,,,,,,60.49,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,68.09,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Sabado,parking_120,,,,,,53.19,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Domingo,parking_78,,,,,,25.17,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,49.16,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Domingo,parking_50,,,,,,56.18,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Domingo,parking_34,,,,,,65.91,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Domingo,parking_78,,,,,,44.62,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,55.99,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,27.62,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,58.62,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,98.71,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Sabado,parking_13,,,,,,65.26,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Sabado,parking_120,,,,,,86.99,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,60.33,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Sabado,parking_50,,,,,,35.12,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Domingo,parking_77,,,,,,90.95,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,58.48,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Domingo,parking_77,,,,,,97.14,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,68.32,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,36.82,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Sabado,parking_8,,,,,,72.18,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,67.52,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,76.86,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Domingo,parking_50,,,,,,55.95,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,74.82,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,69.9,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Domingo,parking_79,,,,,,76.68,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Laborable,parking_34,,,,,,81.37,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Laborable,parking_6,,,,,,50.77,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Domingo,parking_75,,,,,,57.55,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Domingo,parking_78,,,,,,35.9,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,81.5,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Sabado,parking_13,,,,,,68.45,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,93.47,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,39.0,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Domingo,parking_78,,,,,,24.34,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Sabado,parking_78,,,,,,39.5,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Domingo,parking_50,,,,,,53.18,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Sabado,parking_50,,,,,,36.48,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Domingo,parking_34,,,,,,63.57,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,59.61,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,83.6,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Domingo,parking_78,,,,,,37.4,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,60.46,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Domingo,parking_7,,,,,,66.42,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Domingo,parking_34,,,,,,52.95,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Domingo,parking_7,,,,,,38.62,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Laborable,parking_77,,,,,,49.53,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,36.18,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Laborable,parking_77,,,,,,47.35,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,68.26,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Laborable,parking_7,,,,,,31.83,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Sabado,parking_78,,,,,,24.19,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Laborable,parking_6,,,,,,70.4,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,44.09,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,76.74,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,28.62,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Laborable,parking_6,,,,,,55.57,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Laborable,parking_120,,,,,,76.49,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Sabado,parking_120,,,,,,80.58,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Sabado,parking_8,,,,,,77.94,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Laborable,parking_34,,,,,,81.85,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Sabado,parking_8,,,,,,56.71,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Sabado,parking_8,,,,,,71.56,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,32.72,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,80.73,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,33.29,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Domingo,parking_78,,,,,,30.42,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Domingo,parking_50,,,,,,39.87,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Sabado,parking_50,,,,,,39.74,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,70.0,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Domingo,parking_78,,,,,,37.35,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,59.75,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,76.32,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Sabado,parking_78,,,,,,25.59,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Sabado,parking_13,,,,,,56.87,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,57.49,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Domingo,parking_75,,,,,,90.44,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,58.84,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,27.51,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Laborable,parking_120,,,,,,75.29,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Domingo,parking_7,,,,,,53.03,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Sabado,parking_8,,,,,,77.32,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Domingo,parking_79,,,,,,76.7,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,69.95,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,74.37,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Domingo,parking_79,,,,,,76.71,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,74.44,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,25.54,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,78.94,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,45.42,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,70.77,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,32.08,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Sabado,parking_13,,,,,,57.74,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Laborable,parking_7,,,,,,61.01,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,49.87,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Sabado,parking_8,,,,,,73.06,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Sabado,parking_34,,,,,,65.78,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,36.77,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,63.97,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,71.67,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,29.57,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,70.23,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,69.75,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Sabado,parking_6,,,,,,39.8,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,32.32,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,38.46,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Domingo,parking_50,,,,,,51.77,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Domingo,parking_77,,,,,,56.41,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,30.61,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,48.34,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,93.92,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Domingo,parking_120,,,,,,89.05,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Domingo,parking_34,,,,,,53.48,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Sabado,parking_8,,,,,,55.42,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Sabado,parking_34,,,,,,94.4,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Laborable,parking_6,,,,,,30.55,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Sabado,parking_5,,,,,,32.5,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,66.56,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Laborable,parking_5,,,,,,50.78,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Sabado,parking_120,,,,,,90.45,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Sabado,parking_78,,,,,,24.19,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,67.8,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,58.03,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Sabado,parking_50,,,,,,50.5,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Sabado,parking_34,,,,,,54.25,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,57.16,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,36.97,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,50.16,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,31.06,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Sabado,parking_13,,,,,,57.9,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Sabado,parking_120,,,,,,77.93,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,51.24,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,48.94,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,78.58,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,74.82,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Domingo,parking_50,,,,,,55.79,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Laborable,parking_6,,,,,,27.12,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,57.65,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Laborable,parking_34,,,,,,55.63,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Laborable,parking_77,,,,,,47.37,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Laborable,parking_34,,,,,,83.32,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Domingo,parking_34,,,,,,85.38,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Domingo,parking_120,,,,,,99.43,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Laborable,parking_34,,,,,,86.05,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,34.57,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Domingo,parking_13,,,,,,74.25,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Sabado,parking_120,,,,,,53.6,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Laborable,parking_34,,,,,,82.7,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Laborable,parking_7,,,,,,46.07,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,40.35,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Domingo,parking_5,,,,,,33.85,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,66.58,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,77.55,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Laborable,parking_120,,,,,,77.26,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,77.58,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,49.24,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Laborable,parking_34,,,,,,80.34,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Laborable,parking_7,,,,,,36.04,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,67.36,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Domingo,parking_79,,,,,,76.68,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,86.78,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Laborable,parking_6,,,,,,59.34,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Sabado,parking_78,,,,,,24.18,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Sabado,parking_5,,,,,,94.38,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,43.82,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Domingo,parking_50,,,,,,56.3,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,29.92,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Laborable,parking_7,,,,,,29.11,,,N/A,2024-05-21 00:00:00+00:00
parking_34,OffStreetParking,Sabado,parking_34,,,,,,88.68,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Laborable,parking_7,,,,,,72.96,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Sabado,parking_13,,,,,,57.06,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,87.37,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,23.48,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Sabado,parking_78,,,,,,23.59,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Laborable,parking_75,,,,,,77.01,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Laborable,parking_50,,,,,,30.08,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,74.43,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Sabado,parking_50,,,,,,39.14,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Domingo,parking_78,,,,,,25.14,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,68.32,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,79.05,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Laborable,parking_8,,,,,,55.16,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Domingo,parking_77,,,,,,96.96,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,74.31,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,73.63,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Laborable,parking_78,,,,,,65.26,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Laborable,parking_7,,,,,,31.63,,,N/A,2024-05-21 00:00:00+00:00
parking_6,OffStreetParking,Domingo,parking_6,,,,,,41.16,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Sabado,parking_7,,,,,,40.12,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Laborable,parking_13,,,,,,66.97,,,N/A,2024-05-21 00:00:00+00:00
parking_7,OffStreetParking,Domingo,parking_7,,,,,,33.09,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Sabado,parking_120,,,,,,53.56,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,40.12,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Laborable,parking_79,,,,,,75.21,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Sabado,parking_79,,,,,,76.69,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,86.16,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Sabado,parking_8,,,,,,69.56,,,N/A,2024-05-21 00:00:00+00:00
parking_75,OffStreetParking,Sabado,parking_75,,,,,,68.82,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Sabado,parking_78,,,,,,27.92,,,N/A,2024-05-21 00:00:00+00:00
parking_79,OffStreetParking,Domingo,parking_79,,,,,,70.88,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Sabado,parking_77,,,,,,51.87,,,N/A,2024-05-21 00:00:00+00:00
parking_78,OffStreetParking,Sabado,parking_78,,,,,,26.94,,,N/A,2024-05-21 00:00:00+00:00
parking_13,OffStreetParking,Sabado,parking_13,,,,,,80.49,,,N/A,2024-05-21 00:00:00+00:00
parking_5,OffStreetParking,Sabado,parking_5,,,,,,84.09,,,N/A,2024-05-21 00:00:00+00:00
parking_50,OffStreetParking,Domingo,parking_50,,,,,,40.28,,,N/A,2024-05-21 00:00:00+00:00
parking_8,OffStreetParking,Domingo,parking_8,,,,,,73.92,,,N/A,2024-05-21 00:00:00+00:00
parking_120,OffStreetParking,Sabado,parking_120,,,,,,54.56,,,N/A,2024-05-21 00:00:00+00:00
parking_77,OffStreetParking,Laborable,parking_77,,,,,,64.15,,,N/A,2024-05-21 00:00:00+00:00
